Date,Time,DO_Conc,Temp,DO_sat,Site,Habitat,DO_pre_adj_conc,Salinity,Time_mil,Timepoint
11/5/21,11:31:00 PM,5.81,28.674,86.32,Spaanse Water Bay,Bay,6.677,36.74,23:31:00,November 2021
11/5/21,11:41:00 PM,5.41,28.022,78.817557,Spaanse Water Reef,Reef,6.167,34.28365281,23:41:00,November 2021
11/5/21,11:41:00 PM,5.64,28.674,83.71,Spaanse Water Bay,Bay,6.475,36.74,23:41:00,November 2021
11/5/21,11:51:00 PM,5.43,28.031,79.149668,Spaanse Water Reef,Reef,6.192,34.35762888,23:51:00,November 2021
11/5/21,11:51:00 PM,5.68,28.665,84.41,Spaanse Water Bay,Bay,6.53,36.74,23:51:00,November 2021
11/6/21,12:01:00 AM,5.51,28.031,80.274534,Spaanse Water Reef,Reef,6.28,34.35762888,0:01:00,November 2021
11/6/21,12:01:00 AM,5.99,28.657,88.94,Spaanse Water Bay,Bay,6.882,36.74,0:01:00,November 2021
11/6/21,12:11:00 AM,5.6,28.048,81.692386,Spaanse Water Reef,Reef,6.389,34.35762888,0:11:00,November 2021
11/6/21,12:11:00 AM,6.07,28.657,90.21,Spaanse Water Bay,Bay,6.98,36.74,0:11:00,November 2021
11/6/21,12:21:00 AM,5.76,28.056,84.056974,Spaanse Water Reef,Reef,6.573,34.35762888,0:21:00,November 2021
11/6/21,12:21:00 AM,5.89,28.648,87.48,Spaanse Water Bay,Bay,6.77,36.74,0:21:00,November 2021
11/6/21,12:31:00 AM,5.88,28.099,85.771812,Spaanse Water Reef,Reef,6.702,34.28365281,0:31:00,November 2021
11/6/21,12:31:00 AM,5.7,28.648,84.68,Spaanse Water Bay,Bay,6.553,36.74,0:31:00,November 2021
11/6/21,12:41:00 AM,5.94,28.082,86.654432,Spaanse Water Reef,Reef,6.773,34.35762888,0:41:00,November 2021
11/6/21,12:41:00 AM,5.79,28.648,86.04,Spaanse Water Bay,Bay,6.658,36.74,0:41:00,November 2021
11/6/21,12:51:00 AM,6.17,28.107,90.071853,Spaanse Water Reef,Reef,7.037,34.35762888,0:51:00,November 2021
11/6/21,12:51:00 AM,5.7,28.631,84.62,Spaanse Water Bay,Bay,6.55,36.74,0:51:00,November 2021
11/6/21,1:01:00 AM,6.28,28.142,91.638857,Spaanse Water Reef,Reef,7.155,34.35762888,1:01:00,November 2021
11/6/21,1:01:00 AM,5.39,28.631,79.99,Spaanse Water Bay,Bay,6.192,36.74,1:01:00,November 2021
11/6/21,1:11:00 AM,6.25,28.159,91.217966,Spaanse Water Reef,Reef,7.12,34.43163024,1:11:00,November 2021
11/6/21,1:11:00 AM,5.64,28.631,83.78,Spaanse Water Bay,Bay,6.485,36.74,1:11:00,November 2021
11/6/21,1:21:00 AM,6.2,28.176,90.476423,Spaanse Water Reef,Reef,7.06,34.35762888,1:21:00,November 2021
11/6/21,1:21:00 AM,5.1,28.631,75.66,Spaanse Water Bay,Bay,5.857,36.74,1:21:00,November 2021
11/6/21,1:31:00 AM,6.31,28.21,92.197723,Spaanse Water Reef,Reef,7.19,34.35762888,1:31:00,November 2021
11/6/21,1:31:00 AM,5.85,28.614,86.81,Spaanse Water Bay,Bay,6.722,36.74,1:31:00,November 2021
11/6/21,1:41:00 AM,6.33,28.201,92.465145,Spaanse Water Reef,Reef,7.212,34.35762888,1:41:00,November 2021
11/6/21,1:41:00 AM,5.53,28.614,82.14,Spaanse Water Bay,Bay,6.36,36.74,1:41:00,November 2021
11/6/21,1:51:00 AM,6.32,28.201,92.234367,Spaanse Water Reef,Reef,7.194,34.35762888,1:51:00,November 2021
11/6/21,1:51:00 AM,5.68,28.631,84.34,Spaanse Water Bay,Bay,6.529,36.74,1:51:00,November 2021
11/6/21,2:01:00 AM,6.33,28.21,92.415715,Spaanse Water Reef,Reef,7.207,34.35762888,2:01:00,November 2021
11/6/21,2:01:00 AM,5.59,28.614,82.95,Spaanse Water Bay,Bay,6.423,36.66,2:01:00,November 2021
11/6/21,2:11:00 AM,6.33,28.227,92.430608,Spaanse Water Reef,Reef,7.206,34.35762888,2:11:00,November 2021
11/6/21,2:11:00 AM,5.72,28.614,84.86,Spaanse Water Bay,Bay,6.571,36.74,2:11:00,November 2021
11/6/21,2:21:00 AM,6.39,28.193,93.349437,Spaanse Water Reef,Reef,7.282,34.35762888,2:21:00,November 2021
11/6/21,2:21:00 AM,5.5,28.631,81.66,Spaanse Water Bay,Bay,6.321,36.74,2:21:00,November 2021
11/6/21,2:31:00 AM,6.47,28.21,94.531518,Spaanse Water Reef,Reef,7.372,34.35762888,2:31:00,November 2021
11/6/21,2:31:00 AM,5.62,28.614,83.47,Spaanse Water Bay,Bay,6.463,36.74,2:31:00,November 2021
11/6/21,2:41:00 AM,6.42,28.218,93.672771,Spaanse Water Reef,Reef,7.304,34.35762888,2:41:00,November 2021
11/6/21,2:41:00 AM,5.54,28.614,82.23,Spaanse Water Bay,Bay,6.367,36.81,2:41:00,November 2021
11/6/21,2:51:00 AM,6.45,28.218,94.121641,Spaanse Water Reef,Reef,7.339,34.35762888,2:51:00,November 2021
11/6/21,2:51:00 AM,5.3,28.623,78.75,Spaanse Water Bay,Bay,6.097,36.81,2:51:00,November 2021
11/6/21,3:01:00 AM,6.4,28.218,93.377799,Spaanse Water Reef,Reef,7.281,34.35762888,3:01:00,November 2021
11/6/21,3:01:00 AM,5.26,28.605,78.09,Spaanse Water Bay,Bay,6.048,36.74,3:01:00,November 2021
11/6/21,3:11:00 AM,6.54,28.201,95.43962,Spaanse Water Reef,Reef,7.444,34.35762888,3:11:00,November 2021
11/6/21,3:11:00 AM,5.38,28.588,79.8,Spaanse Water Bay,Bay,6.182,36.74,3:11:00,November 2021
11/6/21,3:21:00 AM,6.42,28.201,93.747246,Spaanse Water Reef,Reef,7.312,34.35762888,3:21:00,November 2021
11/6/21,3:21:00 AM,5.27,28.588,78.27,Spaanse Water Bay,Bay,6.063,36.74,3:21:00,November 2021
11/6/21,3:31:00 AM,6.44,28.218,94.044692,Spaanse Water Reef,Reef,7.333,34.35762888,3:31:00,November 2021
11/6/21,3:31:00 AM,5.57,28.588,82.73,Spaanse Water Bay,Bay,6.409,36.74,3:31:00,November 2021
11/6/21,3:41:00 AM,6.35,28.227,92.738454,Spaanse Water Reef,Reef,7.23,34.35762888,3:41:00,November 2021
11/6/21,3:41:00 AM,5.4,28.588,80.2,Spaanse Water Bay,Bay,6.213,36.74,3:41:00,November 2021
11/6/21,3:51:00 AM,6.37,28.227,92.994992,Spaanse Water Reef,Reef,7.25,34.35762888,3:51:00,November 2021
11/6/21,3:51:00 AM,5.63,28.58,83.57,Spaanse Water Bay,Bay,6.475,36.74,3:51:00,November 2021
11/6/21,4:01:00 AM,6.28,28.218,91.684917,Spaanse Water Reef,Reef,7.149,34.35762888,4:01:00,November 2021
11/6/21,4:01:00 AM,5.41,28.563,80.33,Spaanse Water Bay,Bay,6.226,36.74,4:01:00,November 2021
11/6/21,4:11:00 AM,6.33,28.218,92.428759,Spaanse Water Reef,Reef,7.207,34.35762888,4:11:00,November 2021
11/6/21,4:11:00 AM,5.53,28.554,82.1,Spaanse Water Bay,Bay,6.364,36.74,4:11:00,November 2021
11/6/21,4:21:00 AM,6.37,28.227,93.046299,Spaanse Water Reef,Reef,7.254,34.35762888,4:21:00,November 2021
11/6/21,4:21:00 AM,5.52,28.528,81.83,Spaanse Water Bay,Bay,6.346,36.74,4:21:00,November 2021
11/6/21,4:31:00 AM,6.3,28.218,92.044013,Spaanse Water Reef,Reef,7.177,34.35762888,4:31:00,November 2021
11/6/21,4:31:00 AM,5.24,28.545,77.73,Spaanse Water Bay,Bay,6.026,36.74,4:31:00,November 2021
11/6/21,4:41:00 AM,6.3,28.21,91.954085,Spaanse Water Reef,Reef,7.171,34.35762888,4:41:00,November 2021
11/6/21,4:41:00 AM,5.42,28.545,80.39,Spaanse Water Bay,Bay,6.232,36.74,4:41:00,November 2021
11/6/21,4:51:00 AM,5.77,28.048,83.968368,Spaanse Water Reef,Reef,6.567,34.13577658,4:51:00,November 2021
11/6/21,4:51:00 AM,5.15,28.537,76.47,Spaanse Water Bay,Bay,5.929,36.74,4:51:00,November 2021
11/6/21,5:01:00 AM,5.68,28.005,82.780189,Spaanse Water Reef,Reef,6.479,34.20970204,5:01:00,November 2021
11/6/21,5:01:00 AM,5.18,28.528,76.8,Spaanse Water Bay,Bay,5.956,36.74,5:01:00,November 2021
11/6/21,5:11:00 AM,5.66,27.988,82.487066,Spaanse Water Reef,Reef,6.458,34.28365281,5:11:00,November 2021
11/6/21,5:11:00 AM,5.58,28.528,82.71,Spaanse Water Bay,Bay,6.414,36.74,5:11:00,November 2021
11/6/21,5:21:00 AM,5.69,27.996,82.93308,Spaanse Water Reef,Reef,6.492,34.28365281,5:21:00,November 2021
11/6/21,5:21:00 AM,5.35,28.511,79.35,Spaanse Water Bay,Bay,6.155,36.74,5:21:00,November 2021
11/6/21,5:31:00 AM,5.69,28.005,82.882402,Spaanse Water Reef,Reef,6.487,34.28365281,5:31:00,November 2021
11/6/21,5:31:00 AM,5.5,28.511,81.63,Spaanse Water Bay,Bay,6.332,36.74,5:31:00,November 2021
11/6/21,5:41:00 AM,5.77,28.014,84.096799,Spaanse Water Reef,Reef,6.581,34.28365281,5:41:00,November 2021
11/6/21,5:41:00 AM,5.57,28.511,82.62,Spaanse Water Bay,Bay,6.409,36.74,5:41:00,November 2021
11/6/21,5:51:00 AM,5.79,28.022,84.37709,Spaanse Water Reef,Reef,6.602,34.35762888,5:51:00,November 2021
11/6/21,5:51:00 AM,5.5,28.503,81.54,Spaanse Water Bay,Bay,6.326,36.74,5:51:00,November 2021
11/6/21,6:01:00 AM,5.84,28.039,85.207876,Spaanse Water Reef,Reef,6.665,34.35762888,6:01:00,November 2021
11/6/21,6:01:00 AM,5.28,28.494,78.29,Spaanse Water Bay,Bay,6.075,36.81,6:01:00,November 2021
11/6/21,6:11:00 AM,5.81,27.979,84.593886,Spaanse Water Reef,Reef,6.624,34.28365281,6:11:00,November 2021
11/6/21,6:11:00 AM,5.3,28.511,78.58,Spaanse Water Bay,Bay,6.096,36.81,6:11:00,November 2021
11/6/21,6:21:00 AM,5.84,27.979,85.13026,Spaanse Water Reef,Reef,6.666,34.28365281,6:21:00,November 2021
11/6/21,6:21:00 AM,5.39,28.511,79.99,Spaanse Water Bay,Bay,6.205,36.81,6:21:00,November 2021
11/6/21,6:31:00 AM,5.85,27.988,85.182137,Spaanse Water Reef,Reef,6.669,34.28365281,6:31:00,November 2021
11/6/21,6:31:00 AM,5.32,28.486,78.86,Spaanse Water Bay,Bay,6.12,36.81,6:31:00,November 2021
11/6/21,6:41:00 AM,5.98,28.014,87.176472,Spaanse Water Reef,Reef,6.822,34.28365281,6:41:00,November 2021
11/6/21,6:41:00 AM,5.44,28.494,80.65,Spaanse Water Bay,Bay,6.258,36.81,6:41:00,November 2021
11/6/21,6:51:00 AM,6.35,28.099,92.554722,Spaanse Water Reef,Reef,7.232,34.28365281,6:51:00,November 2021
11/6/21,6:51:00 AM,5.22,28.511,77.44,Spaanse Water Bay,Bay,6.007,36.81,6:51:00,November 2021
11/6/21,7:01:00 AM,6.43,28.133,93.750028,Spaanse Water Reef,Reef,7.321,34.28365281,7:01:00,November 2021
11/6/21,7:01:00 AM,5.53,28.503,82,Spaanse Water Bay,Bay,6.362,36.81,7:01:00,November 2021
11/6/21,7:11:00 AM,6.61,28.15,96.519405,Spaanse Water Reef,Reef,7.535,34.35762888,7:11:00,November 2021
11/6/21,7:11:00 AM,5.47,28.503,81.14,Spaanse Water Bay,Bay,6.295,36.74,7:11:00,November 2021
11/6/21,7:21:00 AM,6.75,28.176,98.511652,Spaanse Water Reef,Reef,7.687,34.35762888,7:21:00,November 2021
11/6/21,7:21:00 AM,5.37,28.52,79.67,Spaanse Water Bay,Bay,6.179,36.74,7:21:00,November 2021
11/6/21,7:31:00 AM,6.84,28.201,99.824407,Spaanse Water Reef,Reef,7.786,34.35762888,7:31:00,November 2021
11/6/21,7:31:00 AM,5.69,28.503,84.46,Spaanse Water Bay,Bay,6.553,36.74,7:31:00,November 2021
11/6/21,7:41:00 AM,6.93,28.201,101.170613,Spaanse Water Reef,Reef,7.891,34.35762888,7:41:00,November 2021
11/6/21,7:41:00 AM,5.35,28.503,79.41,Spaanse Water Bay,Bay,6.161,36.74,7:41:00,November 2021
11/6/21,7:51:00 AM,7.06,28.21,103.007553,Spaanse Water Reef,Reef,8.033,34.35762888,7:51:00,November 2021
11/6/21,7:51:00 AM,5.62,28.503,83.43,Spaanse Water Bay,Bay,6.473,36.74,7:51:00,November 2021
11/6/21,8:01:00 AM,7.09,28.218,103.522262,Spaanse Water Reef,Reef,8.072,34.35762888,8:01:00,November 2021
11/6/21,8:01:00 AM,5.64,28.52,83.74,Spaanse Water Bay,Bay,6.495,36.74,8:01:00,November 2021
11/6/21,8:11:00 AM,7.24,28.244,105.673991,Spaanse Water Reef,Reef,8.236,34.35762888,8:11:00,November 2021
11/6/21,8:11:00 AM,5.46,28.52,81,Spaanse Water Bay,Bay,6.282,36.74,8:11:00,November 2021
11/6/21,8:21:00 AM,7.22,28.235,105.477617,Spaanse Water Reef,Reef,8.222,34.35762888,8:21:00,November 2021
11/6/21,8:21:00 AM,5.66,28.494,84.05,Spaanse Water Bay,Bay,6.522,36.81,8:21:00,November 2021
11/6/21,8:31:00 AM,7.31,28.261,106.78378,Spaanse Water Reef,Reef,8.32,34.35762888,8:31:00,November 2021
11/6/21,8:31:00 AM,5.77,28.486,85.62,Spaanse Water Bay,Bay,6.645,36.81,8:31:00,November 2021
11/6/21,8:41:00 AM,7.55,28.235,110.198581,Spaanse Water Reef,Reef,8.59,34.35762888,8:41:00,November 2021
11/6/21,8:41:00 AM,5.62,28.52,83.43,Spaanse Water Bay,Bay,6.471,36.74,8:41:00,November 2021
11/6/21,8:51:00 AM,7.69,28.227,112.235335,Spaanse Water Reef,Reef,8.75,34.35762888,8:51:00,November 2021
11/6/21,8:51:00 AM,5.56,28.528,82.52,Spaanse Water Bay,Bay,6.399,36.74,8:51:00,November 2021
11/6/21,9:01:00 AM,7.53,28.21,109.893531,Spaanse Water Reef,Reef,8.57,34.28365281,9:01:00,November 2021
11/6/21,9:01:00 AM,5.64,28.597,83.75,Spaanse Water Bay,Bay,6.487,36.74,9:01:00,November 2021
11/6/21,9:11:00 AM,7.6,28.227,110.939818,Spaanse Water Reef,Reef,8.649,34.35762888,9:11:00,November 2021
11/6/21,9:11:00 AM,5.65,28.657,83.88,Spaanse Water Bay,Bay,6.49,36.66,9:11:00,November 2021
11/6/21,9:21:00 AM,7.65,28.261,111.673759,Spaanse Water Reef,Reef,8.701,34.35762888,9:21:00,November 2021
11/6/21,9:21:00 AM,5.72,28.657,84.98,Spaanse Water Bay,Bay,6.575,36.66,9:21:00,November 2021
11/6/21,9:31:00 AM,7.55,28.287,110.325346,Spaanse Water Reef,Reef,8.592,34.28365281,9:31:00,November 2021
11/6/21,9:31:00 AM,5.78,28.674,85.83,Spaanse Water Bay,Bay,6.639,36.74,9:31:00,November 2021
11/6/21,9:41:00 AM,7.65,28.278,111.681557,Spaanse Water Reef,Reef,8.699,34.28365281,9:41:00,November 2021
11/6/21,9:41:00 AM,5.83,28.725,86.55,Spaanse Water Bay,Bay,6.689,36.66,9:41:00,November 2021
11/6/21,9:51:00 AM,7.62,28.27,111.216525,Spaanse Water Reef,Reef,8.664,34.28365281,9:51:00,November 2021
11/6/21,9:51:00 AM,5.77,28.734,85.69,Spaanse Water Bay,Bay,6.621,36.59,9:51:00,November 2021
11/6/21,10:01:00 AM,7.46,28.295,108.966779,Spaanse Water Reef,Reef,8.485,34.28365281,10:01:00,November 2021
11/6/21,10:01:00 AM,5.71,28.82,84.94,Spaanse Water Bay,Bay,6.553,36.66,10:01:00,November 2021
11/6/21,10:11:00 AM,7.3,28.27,106.569667,Spaanse Water Reef,Reef,8.302,34.28365281,10:11:00,November 2021
11/6/21,10:11:00 AM,5.89,28.914,87.61,Spaanse Water Bay,Bay,6.748,36.59,10:11:00,November 2021
11/6/21,10:21:00 AM,7.7,28.329,112.488725,Spaanse Water Reef,Reef,8.754,34.28365281,10:21:00,November 2021
11/6/21,10:21:00 AM,5.75,28.957,85.46,Spaanse Water Bay,Bay,6.578,36.59,10:21:00,November 2021
11/6/21,10:31:00 AM,8.04,28.398,117.424356,Spaanse Water Reef,Reef,9.127,34.20970204,10:31:00,November 2021
11/6/21,10:31:00 AM,5.89,28.965,87.55,Spaanse Water Bay,Bay,6.738,36.51,10:31:00,November 2021
11/6/21,10:41:00 AM,7.95,28.432,116.168685,Spaanse Water Reef,Reef,9.024,34.20970204,10:41:00,November 2021
11/6/21,10:41:00 AM,5.96,29.034,88.73,Spaanse Water Bay,Bay,6.82,36.59,10:41:00,November 2021
11/6/21,10:48:00 AM,7.11,28.772,104.01742,Santa Martha Reef,Reef,8.032,33.91399692,10:48:00,November 2021
11/6/21,10:51:00 AM,8.03,28.432,117.353029,Spaanse Water Reef,Reef,9.116,34.20970204,10:51:00,November 2021
11/6/21,10:51:00 AM,6.41,29.008,95.36,Spaanse Water Bay,Bay,7.333,36.51,10:51:00,November 2021
11/6/21,10:58:00 AM,7.29,28.772,106.568645,Santa Martha Reef,Reef,8.229,33.84017301,10:58:00,November 2021
11/6/21,11:01:00 AM,7.63,28.372,111.468012,Spaanse Water Reef,Reef,8.668,34.13577658,11:01:00,November 2021
11/6/21,11:01:00 AM,6.51,29.051,96.81,Spaanse Water Bay,Bay,7.439,36.51,11:01:00,November 2021
11/6/21,11:08:00 AM,7.11,28.712,103.98572,Santa Martha Reef,Reef,8.038,33.91399692,11:08:00,November 2021
11/6/21,11:11:00 AM,7.37,28.321,107.680505,Spaanse Water Reef,Reef,8.381,34.20970204,11:11:00,November 2021
11/6/21,11:11:00 AM,6.47,29.051,96.31,Spaanse Water Bay,Bay,7.401,36.51,11:11:00,November 2021
11/6/21,11:18:00 AM,7.27,28.737,106.335054,Santa Martha Reef,Reef,8.216,33.91399692,11:18:00,November 2021
11/6/21,11:21:00 AM,7.42,28.304,108.29047,Spaanse Water Reef,Reef,8.431,34.20970204,11:21:00,November 2021
11/6/21,11:21:00 AM,6.78,29.034,100.93,Spaanse Water Bay,Bay,7.758,36.51,11:21:00,November 2021
11/6/21,11:28:00 AM,7.17,28.72,104.86719,Santa Martha Reef,Reef,8.105,33.91399692,11:28:00,November 2021
11/6/21,11:31:00 AM,7.5,28.304,109.562058,Spaanse Water Reef,Reef,8.53,34.28365281,11:31:00,November 2021
11/6/21,11:31:00 AM,6.64,29.077,98.78,Spaanse Water Bay,Bay,7.587,36.51,11:31:00,November 2021
11/6/21,11:38:00 AM,7.24,28.746,105.92466,Santa Martha Reef,Reef,8.183,33.91399692,11:38:00,November 2021
11/6/21,11:41:00 AM,7.31,28.321,106.819678,Spaanse Water Reef,Reef,8.314,34.28365281,11:41:00,November 2021
11/6/21,11:41:00 AM,7.01,29.12,104.42,Spaanse Water Bay,Bay,8.014,36.51,11:41:00,November 2021
11/6/21,11:48:00 AM,7.17,28.746,104.837324,Santa Martha Reef,Reef,8.099,33.91399692,11:48:00,November 2021
11/6/21,11:51:00 AM,7.47,28.304,109.048285,Spaanse Water Reef,Reef,8.49,34.28365281,11:51:00,November 2021
11/6/21,11:51:00 AM,6.88,29.111,102.36,Spaanse Water Bay,Bay,7.857,36.51,11:51:00,November 2021
11/6/21,11:58:00 AM,7.36,28.737,107.59047,Santa Martha Reef,Reef,8.313,33.91399692,11:58:00,November 2021
11/6/21,12:01:00 PM,7.29,28.321,106.38284,Spaanse Water Reef,Reef,8.28,34.20970204,12:01:00,November 2021
11/6/21,12:01:00 PM,6.79,29.146,101.17,Spaanse Water Bay,Bay,7.761,36.51,12:01:00,November 2021
11/6/21,12:08:00 PM,7.35,28.763,107.57476,Santa Martha Reef,Reef,8.308,33.91399692,12:08:00,November 2021
11/6/21,12:11:00 PM,7.26,28.321,106.074484,Spaanse Water Reef,Reef,8.256,34.28365281,12:11:00,November 2021
11/6/21,12:11:00 PM,6.52,29.06,96.97,Spaanse Water Bay,Bay,7.45,36.51,12:11:00,November 2021
11/6/21,12:18:00 PM,7.31,28.737,106.930406,Santa Martha Reef,Reef,8.262,33.91399692,12:18:00,November 2021
11/6/21,12:21:00 PM,7.58,28.347,110.72483,Spaanse Water Reef,Reef,8.614,34.28365281,12:21:00,November 2021
11/6/21,12:21:00 PM,6.59,29.094,98.09,Spaanse Water Bay,Bay,7.532,36.51,12:21:00,November 2021
11/6/21,12:28:00 PM,7.32,28.746,107.02494,Santa Martha Reef,Reef,8.268,33.91399692,12:28:00,November 2021
11/6/21,12:31:00 PM,7.61,28.364,111.182295,Spaanse Water Reef,Reef,8.647,34.28365281,12:31:00,November 2021
11/6/21,12:31:00 PM,6.67,29.026,99.25,Spaanse Water Bay,Bay,7.63,36.51,12:31:00,November 2021
11/6/21,12:33:00 PM,7.82,29.295,114.969696,Santa Martha Bay,Bay,8.797,34.13686889,12:33:00,November 2021
11/6/21,12:38:00 PM,7.25,28.729,106.035451,Santa Martha Reef,Reef,8.194,33.91399692,12:38:00,November 2021
11/6/21,12:41:00 PM,7.54,28.389,110.27934,Spaanse Water Reef,Reef,8.573,34.28365281,12:41:00,November 2021
11/6/21,12:41:00 PM,6.52,29.017,97.09,Spaanse Water Bay,Bay,7.465,36.59,12:41:00,November 2021
11/6/21,12:43:00 PM,7.81,29.381,114.932422,Santa Martha Bay,Bay,8.781,34.13686889,12:43:00,November 2021
11/6/21,12:48:00 PM,7.23,28.72,105.798767,Santa Martha Reef,Reef,8.177,33.91399692,12:48:00,November 2021
11/6/21,12:51:00 PM,7.49,28.364,109.523626,Spaanse Water Reef,Reef,8.518,34.28365281,12:51:00,November 2021
11/6/21,12:51:00 PM,6.76,29,100.52,Spaanse Water Bay,Bay,7.731,36.51,12:51:00,November 2021
11/6/21,12:53:00 PM,7.71,29.407,113.543972,Santa Martha Bay,Bay,8.671,34.21079649,12:53:00,November 2021
11/6/21,12:58:00 PM,7.31,28.755,106.847623,Santa Martha Reef,Reef,8.253,33.84017301,12:58:00,November 2021
11/6/21,1:01:00 PM,7.57,28.347,110.66056,Spaanse Water Reef,Reef,8.609,34.28365281,13:01:00,November 2021
11/6/21,1:01:00 PM,6.55,29.034,97.51,Spaanse Water Bay,Bay,7.495,36.51,13:01:00,November 2021
11/6/21,1:03:00 PM,7.7,29.347,113.333999,Santa Martha Bay,Bay,8.664,34.13686889,13:03:00,November 2021
11/6/21,1:08:00 PM,7.25,28.72,106.096355,Santa Martha Reef,Reef,8.2,33.91399692,13:08:00,November 2021
11/6/21,1:11:00 PM,7.49,28.347,109.465133,Spaanse Water Reef,Reef,8.516,34.20970204,13:11:00,November 2021
11/6/21,1:11:00 PM,6.51,29.129,97.01,Spaanse Water Bay,Bay,7.444,36.59,13:11:00,November 2021
11/6/21,1:13:00 PM,7.78,29.433,114.669542,Santa Martha Bay,Bay,8.753,34.21079649,13:13:00,November 2021
11/6/21,1:18:00 PM,7.41,28.729,108.429466,Santa Martha Reef,Reef,8.379,33.91399692,13:18:00,November 2021
11/6/21,1:21:00 PM,7.33,28.338,107.057306,Spaanse Water Reef,Reef,8.33,34.28365281,13:21:00,November 2021
11/6/21,1:21:00 PM,7.3,29.197,108.68,Spaanse Water Bay,Bay,8.33,36.51,13:21:00,November 2021
11/6/21,1:23:00 PM,7.67,29.501,113.099978,Santa Martha Bay,Bay,8.623,34.21079649,13:23:00,November 2021
11/6/21,1:28:00 PM,7.41,28.737,108.392901,Santa Martha Reef,Reef,8.375,33.91399692,13:28:00,November 2021
11/6/21,1:31:00 PM,7.46,28.347,109.028095,Spaanse Water Reef,Reef,8.482,34.28365281,13:31:00,November 2021
11/6/21,1:31:00 PM,6.51,29.137,96.98,Spaanse Water Bay,Bay,7.441,36.51,13:31:00,November 2021
11/6/21,1:33:00 PM,7.89,29.527,116.300321,Santa Martha Bay,Bay,8.863,34.21079649,13:33:00,November 2021
11/6/21,1:38:00 PM,7.3,28.72,106.769161,Santa Martha Reef,Reef,8.252,33.91399692,13:38:00,November 2021
11/6/21,1:41:00 PM,7.44,28.329,108.749381,Spaanse Water Reef,Reef,8.463,34.28365281,13:41:00,November 2021
11/6/21,1:41:00 PM,7.28,29.232,108.46,Spaanse Water Bay,Bay,8.308,36.51,13:41:00,November 2021
11/6/21,1:43:00 PM,7.65,29.433,112.586547,Santa Martha Bay,Bay,8.594,34.0629666,13:43:00,November 2021
11/6/21,1:48:00 PM,7.39,28.72,108.127712,Santa Martha Reef,Reef,8.357,33.91399692,13:48:00,November 2021
11/6/21,1:51:00 PM,7.43,28.312,108.459891,Spaanse Water Reef,Reef,8.443,34.20970204,13:51:00,November 2021
11/6/21,1:51:00 PM,7.19,29.146,107.1,Spaanse Water Bay,Bay,8.216,36.51,13:51:00,November 2021
11/6/21,1:53:00 PM,7.71,29.476,113.653965,Santa Martha Bay,Bay,8.669,34.21079649,13:53:00,November 2021
11/6/21,1:58:00 PM,7.35,28.72,107.429028,Santa Martha Reef,Reef,8.303,33.91399692,13:58:00,November 2021
11/6/21,2:01:00 PM,7.4,28.329,108.158282,Spaanse Water Reef,Reef,8.417,34.28365281,14:01:00,November 2021
11/6/21,2:01:00 PM,6.97,29.137,103.8,Spaanse Water Bay,Bay,7.964,36.51,14:01:00,November 2021
11/6/21,2:03:00 PM,7.76,29.553,114.344239,Santa Martha Bay,Bay,8.71,34.13686889,14:03:00,November 2021
11/6/21,2:08:00 PM,7.22,28.72,105.527057,Santa Martha Reef,Reef,8.156,33.91399692,14:08:00,November 2021
11/6/21,2:11:00 PM,7.27,28.304,106.248223,Spaanse Water Reef,Reef,8.272,34.28365281,14:11:00,November 2021
11/6/21,2:11:00 PM,6.86,29.103,102.19,Spaanse Water Bay,Bay,7.845,36.59,14:11:00,November 2021
11/6/21,2:13:00 PM,7.85,29.57,115.769942,Santa Martha Bay,Bay,8.816,34.13686889,14:13:00,November 2021
11/6/21,2:18:00 PM,7.33,28.712,107.194037,Santa Martha Reef,Reef,8.286,33.91399692,14:18:00,November 2021
11/6/21,2:21:00 PM,7.24,28.321,105.804672,Spaanse Water Reef,Reef,8.235,34.35762888,14:21:00,November 2021
11/6/21,2:21:00 PM,7.12,29.172,106.09,Spaanse Water Bay,Bay,8.135,36.59,14:21:00,November 2021
11/6/21,2:23:00 PM,7.98,29.588,117.697666,Santa Martha Bay,Bay,8.96,34.13686889,14:23:00,November 2021
11/6/21,2:28:00 PM,7.22,28.712,105.641626,Santa Martha Reef,Reef,8.166,33.91399692,14:28:00,November 2021
11/6/21,2:31:00 PM,7.35,28.355,107.346483,Spaanse Water Reef,Reef,8.35,34.28365281,14:31:00,November 2021
11/6/21,2:31:00 PM,7.33,29.103,109.11,Spaanse Water Bay,Bay,8.377,36.59,14:31:00,November 2021
11/6/21,2:33:00 PM,7.68,29.424,113.066684,Santa Martha Bay,Bay,8.632,34.0629666,14:33:00,November 2021
11/6/21,2:38:00 PM,7.26,28.72,106.186925,Santa Martha Reef,Reef,8.207,33.91399692,14:38:00,November 2021
11/6/21,2:41:00 PM,7.28,28.347,106.405868,Spaanse Water Reef,Reef,8.278,34.28365281,14:41:00,November 2021
11/6/21,2:41:00 PM,6.92,29.068,102.98,Spaanse Water Bay,Bay,7.911,36.59,14:41:00,November 2021
11/6/21,2:43:00 PM,7.91,29.536,116.554723,Santa Martha Bay,Bay,8.881,34.13686889,14:43:00,November 2021
11/6/21,2:48:00 PM,7.24,28.712,105.900361,Santa Martha Reef,Reef,8.186,33.91399692,14:48:00,November 2021
