Date,Time,PAR_uncal,PAR_cal,°C,Site,Habitat,Timepoint
11/18/21,15:40:00,,200.09792,,Spaanse Water Bay,Bay,November 2021
11/18/21,15:50:00,,168.97804,,Spaanse Water Bay,Bay,November 2021
11/18/21,16:00:00,,156.3265,,Spaanse Water Bay,Bay,November 2021
11/18/21,16:10:00,,142.184405,,Spaanse Water Bay,Bay,November 2021
11/18/21,16:20:00,,127.206145,,Spaanse Water Bay,Bay,November 2021
11/18/21,16:30:00,,112.009755,,Spaanse Water Bay,Bay,November 2021
11/18/21,16:40:00,,98.267565,,Spaanse Water Bay,Bay,November 2021
11/18/21,16:50:00,,97.14056,,Spaanse Water Bay,Bay,November 2021
11/18/21,17:00:00,,79.32661,,Spaanse Water Bay,Bay,November 2021
11/18/21,17:10:00,,59.876685,,Spaanse Water Bay,Bay,November 2021
11/18/21,17:20:00,,53.841755,,Spaanse Water Bay,Bay,November 2021
11/18/21,17:30:00,,41.917315,,Spaanse Water Bay,Bay,November 2021
11/18/21,17:40:00,,27.229895,,Spaanse Water Bay,Bay,November 2021
11/18/21,17:50:00,,18.795535,,Spaanse Water Bay,Bay,November 2021
11/18/21,18:00:00,,8.252585,,Spaanse Water Bay,Bay,November 2021
11/18/21,18:10:00,,3.70821,,Spaanse Water Bay,Bay,November 2021
11/18/21,18:20:00,,1.01794,,Spaanse Water Bay,Bay,November 2021
11/18/21,18:30:00,,0.07271,,Spaanse Water Bay,Bay,November 2021
11/19/21,6:30:00,,0.21813,,Spaanse Water Bay,Bay,November 2021
11/19/21,6:40:00,,0.87252,,Spaanse Water Bay,Bay,November 2021
11/19/21,6:50:00,,3.381015,,Spaanse Water Bay,Bay,November 2021
11/19/21,7:00:00,,8.07081,,Spaanse Water Bay,Bay,November 2021
11/19/21,7:10:00,,13.633125,,Spaanse Water Bay,Bay,November 2021
11/19/21,7:20:00,,20.758705,,Spaanse Water Bay,Bay,November 2021
11/19/21,7:30:00,,25.266725,,Spaanse Water Bay,Bay,November 2021
11/19/21,7:40:00,,34.10099,,Spaanse Water Bay,Bay,November 2021
11/19/21,7:50:00,,48.824765,,Spaanse Water Bay,Bay,November 2021
11/19/21,8:00:00,,72.34645,,Spaanse Water Bay,Bay,November 2021
11/19/21,8:10:00,,68.165625,,Spaanse Water Bay,Bay,November 2021
11/19/21,8:20:00,,84.743505,,Spaanse Water Bay,Bay,November 2021
11/19/21,8:30:00,,95.431875,,Spaanse Water Bay,Bay,November 2021
11/19/21,8:40:00,,73.182615,,Spaanse Water Bay,Bay,November 2021
11/19/21,8:50:00,,94.704775,,Spaanse Water Bay,Bay,November 2021
11/19/21,9:00:00,,118.66272,,Spaanse Water Bay,Bay,November 2021
11/19/21,9:10:00,,131.859585,,Spaanse Water Bay,Bay,November 2021
11/19/21,9:20:00,,167.051225,,Spaanse Water Bay,Bay,November 2021
11/19/21,9:30:00,,231.72677,,Spaanse Water Bay,Bay,November 2021
11/19/21,9:40:00,,278.152105,,Spaanse Water Bay,Bay,November 2021
11/19/21,9:50:00,,290.658225,,Spaanse Water Bay,Bay,November 2021
11/19/21,10:00:00,,303.41883,,Spaanse Water Bay,Bay,November 2021
11/19/21,10:10:00,,314.288975,,Spaanse Water Bay,Bay,November 2021
11/19/21,10:20:00,,388.70766,,Spaanse Water Bay,Bay,November 2021
11/19/21,10:30:00,,387.76243,,Spaanse Water Bay,Bay,November 2021
11/19/21,10:40:00,,469.379405,,Spaanse Water Bay,Bay,November 2021
11/19/21,10:50:00,,397.251085,,Spaanse Water Bay,Bay,November 2021
11/19/21,11:00:00,,416.664655,,Spaanse Water Bay,Bay,November 2021
11/19/21,11:10:00,,372.92959,,Spaanse Water Bay,Bay,November 2021
11/19/21,11:20:00,,345.22708,,Spaanse Water Bay,Bay,November 2021
11/19/21,11:30:00,,440.25905,,Spaanse Water Bay,Bay,November 2021
11/19/21,11:40:00,,356.35171,,Spaanse Water Bay,Bay,November 2021
11/19/21,11:50:00,,427.498445,,Spaanse Water Bay,Bay,November 2021
11/19/21,12:00:00,,523.184805,,Spaanse Water Bay,Bay,November 2021
11/19/21,12:10:00,,458.36384,,Spaanse Water Bay,Bay,November 2021
11/19/21,12:20:00,,414.66513,,Spaanse Water Bay,Bay,November 2021
11/19/21,12:30:00,,512.205595,,Spaanse Water Bay,Bay,November 2021
11/19/21,12:40:00,,492.2467,,Spaanse Water Bay,Bay,November 2021
11/19/21,12:50:00,,426.189665,,Spaanse Water Bay,Bay,November 2021
11/19/21,13:00:00,,489.91998,,Spaanse Water Bay,Bay,November 2021
11/19/21,13:10:00,,405.86722,,Spaanse Water Bay,Bay,November 2021
11/19/21,13:20:00,,352.57079,,Spaanse Water Bay,Bay,November 2021
11/19/21,13:30:00,,391.32522,,Spaanse Water Bay,Bay,November 2021
11/19/21,13:40:00,,375.9107,,Spaanse Water Bay,Bay,November 2021
11/19/21,13:50:00,,305.382,,Spaanse Water Bay,Bay,November 2021
11/19/21,14:00:00,,262.55581,,Spaanse Water Bay,Bay,November 2021
11/19/21,14:10:00,,357.80591,,Spaanse Water Bay,Bay,November 2021
11/19/21,14:20:00,,288.73141,,Spaanse Water Bay,Bay,November 2021
11/19/21,14:30:00,,347.372025,,Spaanse Water Bay,Bay,November 2021
11/19/21,14:40:00,,272.15353,,Spaanse Water Bay,Bay,November 2021
11/19/21,14:50:00,,274.443895,,Spaanse Water Bay,Bay,November 2021
11/19/21,15:00:00,,369.548575,,Spaanse Water Bay,Bay,November 2021
11/19/21,15:10:00,,309.38105,,Spaanse Water Bay,Bay,November 2021
11/19/21,15:20:00,,282.514705,,Spaanse Water Bay,Bay,November 2021
11/19/21,15:30:00,,209.91377,,Spaanse Water Bay,Bay,November 2021
11/19/21,15:40:00,,201.588475,,Spaanse Water Bay,Bay,November 2021
11/19/21,15:50:00,,223.51054,,Spaanse Water Bay,Bay,November 2021
11/19/21,16:00:00,,253.503415,,Spaanse Water Bay,Bay,November 2021
11/19/21,16:10:00,,219.14794,,Spaanse Water Bay,Bay,November 2021
11/19/21,16:20:00,,163.633855,,Spaanse Water Bay,Bay,November 2021
11/19/21,16:30:00,,168.287295,,Spaanse Water Bay,Bay,November 2021
11/19/21,16:40:00,,148.946435,,Spaanse Water Bay,Bay,November 2021
11/19/21,16:50:00,,127.09708,,Spaanse Water Bay,Bay,November 2021
11/19/21,17:00:00,,107.065475,,Spaanse Water Bay,Bay,November 2021
11/19/21,17:10:00,,86.01593,,Spaanse Water Bay,Bay,November 2021
11/19/21,17:20:00,,71.146735,,Spaanse Water Bay,Bay,November 2021
11/19/21,17:30:00,,51.76952,,Spaanse Water Bay,Bay,November 2021
11/19/21,17:40:00,,35.518835,,Spaanse Water Bay,Bay,November 2021
11/19/21,17:50:00,,23.012715,,Spaanse Water Bay,Bay,November 2021
11/19/21,18:00:00,,12.760605,,Spaanse Water Bay,Bay,November 2021
11/19/21,18:10:00,,5.635025,,Spaanse Water Bay,Bay,November 2021
11/19/21,18:20:00,,1.490555,,Spaanse Water Bay,Bay,November 2021
11/19/21,18:30:00,,0.181775,,Spaanse Water Bay,Bay,November 2021
11/20/21,6:30:00,,0.472615,,Spaanse Water Bay,Bay,November 2021
11/20/21,6:40:00,,2.54485,,Spaanse Water Bay,Bay,November 2021
11/20/21,6:50:00,,7.92539,,Spaanse Water Bay,Bay,November 2021
11/20/21,7:00:00,,14.287515,,Spaanse Water Bay,Bay,November 2021
11/20/21,7:10:00,,18.03208,,Spaanse Water Bay,Bay,November 2021
11/20/21,7:20:00,,24.21243,,Spaanse Water Bay,Bay,November 2021
11/20/21,7:30:00,,36.355,,Spaanse Water Bay,Bay,November 2021
11/20/21,7:40:00,,36.64584,,Spaanse Water Bay,Bay,November 2021
11/20/21,7:50:00,,49.15196,,Spaanse Water Bay,Bay,November 2021
11/20/21,8:00:00,,49.915415,,Spaanse Water Bay,Bay,November 2021
11/20/21,8:10:00,,44.753005,,Spaanse Water Bay,Bay,November 2021
11/20/21,8:20:00,,77.545215,,Spaanse Water Bay,Bay,November 2021
11/20/21,8:30:00,,76.963535,,Spaanse Water Bay,Bay,November 2021
11/20/21,8:40:00,,45.15291,,Spaanse Water Bay,Bay,November 2021
11/20/21,8:50:00,,163.74292,,Spaanse Water Bay,Bay,November 2021
11/20/21,9:00:00,,181.229675,,Spaanse Water Bay,Bay,November 2021
11/20/21,9:10:00,,209.441155,,Spaanse Water Bay,Bay,November 2021
11/20/21,9:20:00,,316.761115,,Spaanse Water Bay,Bay,November 2021
11/20/21,9:30:00,,200.97044,,Spaanse Water Bay,Bay,November 2021
11/20/21,9:40:00,,272.29895,,Spaanse Water Bay,Bay,November 2021
11/20/21,9:50:00,,495.08239,,Spaanse Water Bay,Bay,November 2021
11/20/21,10:00:00,,294.511855,,Spaanse Water Bay,Bay,November 2021
11/20/21,10:10:00,,124.806715,,Spaanse Water Bay,Bay,November 2021
11/20/21,10:20:00,,330.97592,,Spaanse Water Bay,Bay,November 2021
11/20/21,10:30:00,,386.59907,,Spaanse Water Bay,Bay,November 2021
11/20/21,10:40:00,,395.03343,,Spaanse Water Bay,Bay,November 2021
11/20/21,10:50:00,,274.371185,,Spaanse Water Bay,Bay,November 2021
11/20/21,11:00:00,,416.99185,,Spaanse Water Bay,Bay,November 2021
11/20/21,11:10:00,,321.123715,,Spaanse Water Bay,Bay,November 2021
11/20/21,11:20:00,,246.523255,,Spaanse Water Bay,Bay,November 2021
11/20/21,11:30:00,,116.55413,,Spaanse Water Bay,Bay,November 2021
11/20/21,11:40:00,,170.395885,,Spaanse Water Bay,Bay,November 2021
11/20/21,11:50:00,,261.865065,,Spaanse Water Bay,Bay,November 2021
11/20/21,12:00:00,,249.722495,,Spaanse Water Bay,Bay,November 2021
11/20/21,12:10:00,,203.769775,,Spaanse Water Bay,Bay,November 2021
11/20/21,12:20:00,,291.63981,,Spaanse Water Bay,Bay,November 2021
11/20/21,12:30:00,,273.53502,,Spaanse Water Bay,Bay,November 2021
11/20/21,12:40:00,,197.7712,,Spaanse Water Bay,Bay,November 2021
11/20/21,12:50:00,,149.34634,,Spaanse Water Bay,Bay,November 2021
11/20/21,13:00:00,,219.36607,,Spaanse Water Bay,Bay,November 2021
11/20/21,13:10:00,,358.060395,,Spaanse Water Bay,Bay,November 2021
11/20/21,13:20:00,,412.811025,,Spaanse Water Bay,Bay,November 2021
11/20/21,13:30:00,,489.62914,,Spaanse Water Bay,Bay,November 2021
11/20/21,13:40:00,,408.12123,,Spaanse Water Bay,Bay,November 2021
11/20/21,13:50:00,,365.913075,,Spaanse Water Bay,Bay,November 2021
11/20/21,14:00:00,,190.827395,,Spaanse Water Bay,Bay,November 2021
11/20/21,14:10:00,,265.75505,,Spaanse Water Bay,Bay,November 2021
11/20/21,14:20:00,,118.044685,,Spaanse Water Bay,Bay,November 2021
11/20/21,14:30:00,,215.985055,,Spaanse Water Bay,Bay,November 2021
11/20/21,14:40:00,,267.79093,,Spaanse Water Bay,Bay,November 2021
11/20/21,14:50:00,,310.362635,,Spaanse Water Bay,Bay,November 2021
11/20/21,15:00:00,,225.437355,,Spaanse Water Bay,Bay,November 2021
11/20/21,15:10:00,,179.52099,,Spaanse Water Bay,Bay,November 2021
11/20/21,15:20:00,,283.387225,,Spaanse Water Bay,Bay,November 2021
11/20/21,15:30:00,,221.729145,,Spaanse Water Bay,Bay,November 2021
11/20/21,15:40:00,,235.253205,,Spaanse Water Bay,Bay,November 2021
11/20/21,15:50:00,,230.308925,,Spaanse Water Bay,Bay,November 2021
11/20/21,16:00:00,,214.85805,,Spaanse Water Bay,Bay,November 2021
11/20/21,16:10:00,,194.64467,,Spaanse Water Bay,Bay,November 2021
11/20/21,16:20:00,,114.51825,,Spaanse Water Bay,Bay,November 2021
11/20/21,16:30:00,,137.56732,,Spaanse Water Bay,Bay,November 2021
11/20/21,16:40:00,,100.41251,,Spaanse Water Bay,Bay,November 2021
11/20/21,16:50:00,,96.013555,,Spaanse Water Bay,Bay,November 2021
11/20/21,17:00:00,,60.20388,,Spaanse Water Bay,Bay,November 2021
11/20/21,17:10:00,,38.24546,,Spaanse Water Bay,Bay,November 2021
11/20/21,17:20:00,,36.86397,,Spaanse Water Bay,Bay,November 2021
11/20/21,17:30:00,,53.623625,,Spaanse Water Bay,Bay,November 2021
11/20/21,17:40:00,,26.575505,,Spaanse Water Bay,Bay,November 2021
11/20/21,17:50:00,,17.52311,,Spaanse Water Bay,Bay,November 2021
11/20/21,18:00:00,,10.070335,,Spaanse Water Bay,Bay,November 2021
11/20/21,18:10:00,,4.108115,,Spaanse Water Bay,Bay,November 2021
11/20/21,18:20:00,,1.054295,,Spaanse Water Bay,Bay,November 2021
11/20/21,18:30:00,,0.109065,,Spaanse Water Bay,Bay,November 2021
11/21/21,6:30:00,,0.21813,,Spaanse Water Bay,Bay,November 2021
11/21/21,6:40:00,,1.4542,,Spaanse Water Bay,Bay,November 2021
11/21/21,6:50:00,,6.434835,,Spaanse Water Bay,Bay,November 2021
11/21/21,7:00:00,,11.85173,,Spaanse Water Bay,Bay,November 2021
11/21/21,7:10:00,,18.03208,,Spaanse Water Bay,Bay,November 2021
11/21/21,7:20:00,,24.030655,,Spaanse Water Bay,Bay,November 2021
11/21/21,7:30:00,,28.79316,,Spaanse Water Bay,Bay,November 2021
11/21/21,7:40:00,,31.228945,,Spaanse Water Bay,Bay,November 2021
11/21/21,7:50:00,,32.246885,,Spaanse Water Bay,Bay,November 2021
11/21/21,8:00:00,,36.391355,,Spaanse Water Bay,Bay,November 2021
11/21/21,8:10:00,,54.496145,,Spaanse Water Bay,Bay,November 2021
11/21/21,8:20:00,,57.040995,,Spaanse Water Bay,Bay,November 2021
11/21/21,8:30:00,,49.697285,,Spaanse Water Bay,Bay,November 2021
11/21/21,8:40:00,,82.59856,,Spaanse Water Bay,Bay,November 2021
11/21/21,8:50:00,,94.123095,,Spaanse Water Bay,Bay,November 2021
11/21/21,9:00:00,,84.48902,,Spaanse Water Bay,Bay,November 2021
11/21/21,9:10:00,,123.38887,,Spaanse Water Bay,Bay,November 2021
11/21/21,9:20:00,,207.58705,,Spaanse Water Bay,Bay,November 2021
11/21/21,9:30:00,,248.559135,,Spaanse Water Bay,Bay,November 2021
11/21/21,9:40:00,,310.10815,,Spaanse Water Bay,Bay,November 2021
11/21/21,9:50:00,,231.399575,,Spaanse Water Bay,Bay,November 2021
11/21/21,10:00:00,,262.664875,,Spaanse Water Bay,Bay,November 2021
11/21/21,10:10:00,,246.086995,,Spaanse Water Bay,Bay,November 2021
11/21/21,10:20:00,,424.153785,,Spaanse Water Bay,Bay,November 2021
11/21/21,10:30:00,,385.981035,,Spaanse Water Bay,Bay,November 2021
11/21/21,10:40:00,,377.910225,,Spaanse Water Bay,Bay,November 2021
11/21/21,10:50:00,,275.461835,,Spaanse Water Bay,Bay,November 2021
11/21/21,11:00:00,,287.604405,,Spaanse Water Bay,Bay,November 2021
11/21/21,11:10:00,,194.899155,,Spaanse Water Bay,Bay,November 2021
11/21/21,11:20:00,,320.28755,,Spaanse Water Bay,Bay,November 2021
11/21/21,11:30:00,,323.523145,,Spaanse Water Bay,Bay,November 2021
11/21/21,11:40:00,,202.93361,,Spaanse Water Bay,Bay,November 2021
11/21/21,11:50:00,,215.766925,,Spaanse Water Bay,Bay,November 2021
11/21/21,12:00:00,,175.049325,,Spaanse Water Bay,Bay,November 2021
12/14/21,9:44:00,,146.3462,,Santa Martha Reef,Reef,November 2021
12/14/21,9:54:00,,247.6628,,Santa Martha Reef,Reef,November 2021
12/14/21,10:04:00,,240.3324,,Santa Martha Reef,Reef,November 2021
12/14/21,10:14:00,,296.0958,,Santa Martha Reef,Reef,November 2021
12/14/21,10:24:00,,481.1884,,Santa Martha Reef,Reef,November 2021
12/14/21,10:34:00,,708.4308,,Santa Martha Reef,Reef,November 2021
12/14/21,10:44:00,,606.8524,,Santa Martha Reef,Reef,November 2021
12/14/21,10:54:00,,373.5886,,Santa Martha Reef,Reef,November 2021
12/14/21,11:04:00,,370.9706,,Santa Martha Reef,Reef,November 2021
12/14/21,11:14:00,,335.104,,Santa Martha Reef,Reef,November 2021
12/14/21,11:24:00,,758.4346,,Santa Martha Reef,Reef,November 2021
12/14/21,11:34:00,,272.272,,Santa Martha Reef,Reef,November 2021
12/14/21,11:44:00,,537.7372,,Santa Martha Reef,Reef,November 2021
12/14/21,11:54:00,,385.1078,,Santa Martha Reef,Reef,November 2021
12/14/21,12:04:00,,387.9876,,Santa Martha Reef,Reef,November 2021
12/14/21,12:14:00,,537.7372,,Santa Martha Reef,Reef,November 2021
12/14/21,12:24:00,,369.9234,,Santa Martha Reef,Reef,November 2021
12/14/21,12:34:00,,694.2936,,Santa Martha Reef,Reef,November 2021
12/14/21,12:44:00,,380.919,,Santa Martha Reef,Reef,November 2021
12/14/21,12:54:00,,382.4898,,Santa Martha Reef,Reef,November 2021
12/14/21,13:04:00,,713.1432,,Santa Martha Reef,Reef,November 2021
12/14/21,13:14:00,,503.4414,,Santa Martha Reef,Reef,November 2021
12/14/21,13:24:00,,388.2494,,Santa Martha Reef,Reef,November 2021
12/14/21,13:34:00,,432.4936,,Santa Martha Reef,Reef,November 2021
12/14/21,13:44:00,,422.2834,,Santa Martha Reef,Reef,November 2021
12/14/21,13:54:00,,373.5886,,Santa Martha Reef,Reef,November 2021
12/14/21,14:04:00,,734.349,,Santa Martha Reef,Reef,November 2021
12/14/21,14:14:00,,728.0658,,Santa Martha Reef,Reef,November 2021
12/14/21,14:24:00,,628.32,,Santa Martha Reef,Reef,November 2021
12/14/21,14:34:00,,185.0926,,Santa Martha Reef,Reef,November 2021
12/14/21,14:44:00,,187.187,,Santa Martha Reef,Reef,November 2021
12/14/21,14:54:00,,180.3802,,Santa Martha Reef,Reef,November 2021
12/14/21,15:04:00,,240.5942,,Santa Martha Reef,Reef,November 2021
12/14/21,15:14:00,,233.7874,,Santa Martha Reef,Reef,November 2021
12/14/21,15:24:00,,160.4834,,Santa Martha Reef,Reef,November 2021
12/14/21,15:34:00,,214.9378,,Santa Martha Reef,Reef,November 2021
12/14/21,15:44:00,,213.8906,,Santa Martha Reef,Reef,November 2021
12/14/21,15:54:00,,127.2348,,Santa Martha Reef,Reef,November 2021
12/14/21,16:04:00,,167.552,,Santa Martha Reef,Reef,November 2021
12/14/21,16:14:00,,233.002,,Santa Martha Reef,Reef,November 2021
12/14/21,16:24:00,,152.8912,,Santa Martha Reef,Reef,November 2021
12/14/21,16:34:00,,232.7402,,Santa Martha Reef,Reef,November 2021
12/14/21,16:44:00,,196.35,,Santa Martha Reef,Reef,November 2021
12/14/21,16:54:00,,105.7672,,Santa Martha Reef,Reef,November 2021
12/14/21,17:04:00,,78.0164,,Santa Martha Reef,Reef,November 2021
12/14/21,17:14:00,,54.1926,,Santa Martha Reef,Reef,November 2021
12/14/21,17:24:00,,50.7892,,Santa Martha Reef,Reef,November 2021
12/14/21,17:34:00,,40.8408,,Santa Martha Reef,Reef,November 2021
12/14/21,17:44:00,,27.2272,,Santa Martha Reef,Reef,November 2021
12/14/21,17:54:00,,12.5664,,Santa Martha Reef,Reef,November 2021
12/14/21,18:04:00,,7.854,,Santa Martha Reef,Reef,November 2021
12/14/21,18:14:00,,3.1416,,Santa Martha Reef,Reef,November 2021
12/14/21,18:24:00,,0.5236,,Santa Martha Reef,Reef,November 2021
12/16/21,6:34:00,,0.2618,,Santa Martha Reef,Reef,November 2021
12/16/21,6:44:00,,1.309,,Santa Martha Reef,Reef,November 2021
12/16/21,6:54:00,,4.9742,,Santa Martha Reef,Reef,November 2021
12/16/21,7:04:00,,10.472,,Santa Martha Reef,Reef,November 2021
12/16/21,7:14:00,,19.635,,Santa Martha Reef,Reef,November 2021
12/16/21,7:24:00,,18.326,,Santa Martha Reef,Reef,November 2021
12/16/21,7:34:00,,24.6092,,Santa Martha Reef,Reef,November 2021
12/16/21,7:44:00,,25.3946,,Santa Martha Reef,Reef,November 2021
12/16/21,7:54:00,,38.2228,,Santa Martha Reef,Reef,November 2021
12/16/21,8:04:00,,46.6004,,Santa Martha Reef,Reef,November 2021
12/16/21,8:14:00,,96.3424,,Santa Martha Reef,Reef,November 2021
12/16/21,8:24:00,,140.3248,,Santa Martha Reef,Reef,November 2021
12/16/21,8:34:00,,120.9516,,Santa Martha Reef,Reef,November 2021
12/16/21,8:44:00,,105.2436,,Santa Martha Reef,Reef,November 2021
12/16/21,8:54:00,,129.591,,Santa Martha Reef,Reef,November 2021
12/16/21,9:04:00,,198.4444,,Santa Martha Reef,Reef,November 2021
12/16/21,9:14:00,,261.0146,,Santa Martha Reef,Reef,November 2021
12/16/21,9:24:00,,271.7484,,Santa Martha Reef,Reef,November 2021
12/16/21,9:34:00,,324.3702,,Santa Martha Reef,Reef,November 2021
12/16/21,9:44:00,,238.238,,Santa Martha Reef,Reef,November 2021
12/16/21,9:54:00,,234.5728,,Santa Martha Reef,Reef,November 2021
12/16/21,10:04:00,,184.569,,Santa Martha Reef,Reef,November 2021
12/16/21,10:14:00,,320.705,,Santa Martha Reef,Reef,November 2021
12/16/21,10:24:00,,419.9272,,Santa Martha Reef,Reef,November 2021
12/16/21,10:34:00,,657.6416,,Santa Martha Reef,Reef,November 2021
12/16/21,10:44:00,,239.2852,,Santa Martha Reef,Reef,November 2021
12/16/21,10:54:00,,393.7472,,Santa Martha Reef,Reef,November 2021
12/16/21,11:04:00,,750.3188,,Santa Martha Reef,Reef,November 2021
12/16/21,11:14:00,,602.9254,,Santa Martha Reef,Reef,November 2021
12/16/21,11:24:00,,708.169,,Santa Martha Reef,Reef,November 2021
12/16/21,11:34:00,,432.2318,,Santa Martha Reef,Reef,November 2021
12/16/21,11:44:00,,533.0248,,Santa Martha Reef,Reef,November 2021
12/16/21,11:54:00,,476.7378,,Santa Martha Reef,Reef,November 2021
12/16/21,12:04:00,,436.4206,,Santa Martha Reef,Reef,November 2021
12/16/21,12:14:00,,379.0864,,Santa Martha Reef,Reef,November 2021
12/16/21,12:24:00,,274.89,,Santa Martha Reef,Reef,November 2021
12/16/21,12:34:00,,523.8618,,Santa Martha Reef,Reef,November 2021
12/16/21,12:44:00,,245.5684,,Santa Martha Reef,Reef,November 2021
12/16/21,12:54:00,,339.2928,,Santa Martha Reef,Reef,November 2021
12/16/21,13:04:00,,374.374,,Santa Martha Reef,Reef,November 2021
12/16/21,13:14:00,,293.216,,Santa Martha Reef,Reef,November 2021
12/16/21,13:24:00,,354.4772,,Santa Martha Reef,Reef,November 2021
12/16/21,13:34:00,,419.9272,,Santa Martha Reef,Reef,November 2021
12/16/21,13:44:00,,325.1556,,Santa Martha Reef,Reef,November 2021
12/16/21,13:54:00,,223.5772,,Santa Martha Reef,Reef,November 2021
12/16/21,14:04:00,,312.5892,,Santa Martha Reef,Reef,November 2021
12/16/21,14:14:00,,341.9108,,Santa Martha Reef,Reef,November 2021
12/16/21,14:24:00,,565.7498,,Santa Martha Reef,Reef,November 2021
12/16/21,14:34:00,,352.121,,Santa Martha Reef,Reef,November 2021
12/16/21,14:44:00,,236.4054,,Santa Martha Reef,Reef,November 2021
12/16/21,14:54:00,,276.7226,,Santa Martha Reef,Reef,November 2021
12/16/21,15:04:00,,288.5036,,Santa Martha Reef,Reef,November 2021
12/16/21,15:14:00,,257.873,,Santa Martha Reef,Reef,November 2021
12/16/21,15:24:00,,240.3324,,Santa Martha Reef,Reef,November 2021
12/16/21,15:34:00,,451.8668,,Santa Martha Reef,Reef,November 2021
12/16/21,15:44:00,,266.7742,,Santa Martha Reef,Reef,November 2021
12/16/21,15:54:00,,166.5048,,Santa Martha Reef,Reef,November 2021
12/16/21,16:04:00,,182.7364,,Santa Martha Reef,Reef,November 2021
12/16/21,16:14:00,,107.0762,,Santa Martha Reef,Reef,November 2021
12/16/21,16:24:00,,105.7672,,Santa Martha Reef,Reef,November 2021
12/16/21,16:34:00,,54.7162,,Santa Martha Reef,Reef,November 2021
12/16/21,16:44:00,,65.1882,,Santa Martha Reef,Reef,November 2021
12/16/21,16:54:00,,47.6476,,Santa Martha Reef,Reef,November 2021
12/16/21,17:04:00,,41.888,,Santa Martha Reef,Reef,November 2021
12/16/21,17:14:00,,35.8666,,Santa Martha Reef,Reef,November 2021
12/16/21,17:24:00,,21.7294,,Santa Martha Reef,Reef,November 2021
12/16/21,17:34:00,,21.7294,,Santa Martha Reef,Reef,November 2021
12/16/21,17:44:00,,6.8068,,Santa Martha Reef,Reef,November 2021
12/16/21,17:54:00,,7.5922,,Santa Martha Reef,Reef,November 2021
12/16/21,18:04:00,,5.7596,,Santa Martha Reef,Reef,November 2021
12/16/21,18:14:00,,2.8798,,Santa Martha Reef,Reef,November 2021
12/16/21,18:24:00,,0.5236,,Santa Martha Reef,Reef,November 2021
12/18/21,6:34:00,,0.2618,,Santa Martha Reef,Reef,November 2021
12/18/21,6:44:00,,1.5708,,Santa Martha Reef,Reef,November 2021
12/18/21,6:54:00,,5.236,,Santa Martha Reef,Reef,November 2021
12/18/21,7:04:00,,12.5664,,Santa Martha Reef,Reef,November 2021
12/18/21,7:14:00,,22.5148,,Santa Martha Reef,Reef,November 2021
12/18/21,7:24:00,,37.4374,,Santa Martha Reef,Reef,November 2021
12/18/21,7:34:00,,60.214,,Santa Martha Reef,Reef,November 2021
12/18/21,7:44:00,,53.9308,,Santa Martha Reef,Reef,November 2021
12/18/21,7:54:00,,40.3172,,Santa Martha Reef,Reef,November 2021
12/18/21,8:04:00,,75.922,,Santa Martha Reef,Reef,November 2021
12/18/21,8:14:00,,49.4802,,Santa Martha Reef,Reef,November 2021
12/18/21,8:24:00,,66.4972,,Santa Martha Reef,Reef,November 2021
12/18/21,8:34:00,,267.2978,,Santa Martha Reef,Reef,November 2021
12/18/21,8:44:00,,99.2222,,Santa Martha Reef,Reef,November 2021
12/18/21,8:54:00,,278.5552,,Santa Martha Reef,Reef,November 2021
12/18/21,9:04:00,,164.4104,,Santa Martha Reef,Reef,November 2021
12/18/21,9:14:00,,415.7384,,Santa Martha Reef,Reef,November 2021
12/18/21,9:24:00,,381.7044,,Santa Martha Reef,Reef,November 2021
12/18/21,9:34:00,,345.0524,,Santa Martha Reef,Reef,November 2021
12/18/21,9:44:00,,368.6144,,Santa Martha Reef,Reef,November 2021
12/18/21,9:54:00,,397.6742,,Santa Martha Reef,Reef,November 2021
12/18/21,10:04:00,,458.4118,,Santa Martha Reef,Reef,November 2021
12/18/21,10:14:00,,488.5188,,Santa Martha Reef,Reef,November 2021
12/18/21,10:24:00,,319.9196,,Santa Martha Reef,Reef,November 2021
12/18/21,10:34:00,,105.2436,,Santa Martha Reef,Reef,November 2021
12/18/21,10:44:00,,161.007,,Santa Martha Reef,Reef,November 2021
12/18/21,10:54:00,,539.5698,,Santa Martha Reef,Reef,November 2021
12/18/21,11:04:00,,535.1192,,Santa Martha Reef,Reef,November 2021
12/18/21,11:14:00,,565.2262,,Santa Martha Reef,Reef,November 2021
12/18/21,11:24:00,,353.6918,,Santa Martha Reef,Reef,November 2021
12/18/21,11:34:00,,507.892,,Santa Martha Reef,Reef,November 2021
12/18/21,11:44:00,,592.7152,,Santa Martha Reef,Reef,November 2021
12/18/21,11:54:00,,596.3804,,Santa Martha Reef,Reef,November 2021
12/18/21,12:04:00,,596.1186,,Santa Martha Reef,Reef,November 2021
12/18/21,12:14:00,,603.449,,Santa Martha Reef,Reef,November 2021
12/18/21,12:24:00,,648.4786,,Santa Martha Reef,Reef,November 2021
12/18/21,12:34:00,,378.8246,,Santa Martha Reef,Reef,November 2021
12/18/21,12:44:00,,253.1606,,Santa Martha Reef,Reef,November 2021
12/18/21,12:54:00,,145.5608,,Santa Martha Reef,Reef,November 2021
12/18/21,13:04:00,,190.5904,,Santa Martha Reef,Reef,November 2021
